id,text,HS
3431,Iâ€™m in Coxâ€™s Bazar this week seeing @theIRC brilliant work in the Kutupalong refugee camp. Monsoon season just stepped up a gear. After just two days of heavy rains &amp; there is water everywhere. #rohingyacrisis https://t.co/lvhxE9WMXy,0
8132,"@WithMyPrez4Ever Itâ€™s hysterical! If I were the Hillz, Iâ€™d leave the country. The audacity of this woman is unbelievable.",0
7657,When you're on a date with someone that won't stop talking about their ex https://t.co/mKfGcsvUir,0
18984,"@tannerofhides @minimaslany Not to mention that book Claire didn't stay in the kitchen either so the women clearly doesn't know what she's talking about. However yes so much more to women than doing the cooking, cleaning etc.",1
5383,"@JaneyGodley @LDTEEstore I've met a few women who are complete Dicks , being a dick isn't the preserve of males",1
8276,"Please rape my slut cunt and fill it up to the brim with thick, hot cum https://t.co/CCLu2S0dYH",0
6701,@DivvyLad @baronessbatz @JohnMoylan01 @GreatOrmondSt @TfLTPH Shut up you bald cunt,0
6990,@james_ebo If you feeling like pimp james go ahead and brush your shoulders offâš¡ï¸,0
7972,@slayerofmuslims @A_Silent_Child @Renee5445 You presumably go along with the â€˜not all menâ€™ narrative. Itâ€™s the same premise.,0
2937,Too many illegal Muslim migrants seen in Delhi/Metros begging on Light signals.,0
8041,How retarded must you be to have a skank shave your legs ðŸ¤¦ðŸ»â€â™€ï¸ #jeremykyle,0
6461,"I love my religious brothers and sisters, but @realDonaldTrump, FUCK YOU, YOU'RE NOT EVEN A REAL THEOCRAT YOU FAT USLESS BITCH.",0
8405,Like are you really that insecure and worried that youâ€™ll be seen as a bad guy that you have to say â€œnot all menâ€ ?,0
1447,"African migrants are painting their faces white to stop Israel from deporting them.Write to the @DIRCO_ZA , @MYANC and @CyrilRamaphosa  and urge them to intervene immediately and to shut down the Israeli Embassy in South Africa immediately! #BlackLivesMatter https://t.co/zT6DQS95Sx",0
18536,EU: How to Stop Mass-migration from Africa? Bring Everyone to Europe: https://t.co/1ZDnjL5kzK  EU idiots destroying Europe...,1
4394,We welcome refugees  not me !! unless our own people get the same treatment complaints about being locked out and if they are returned to Afghanistan they will be killed really so what is fair about those on waiting lists for housing and NHS who are dying because they can access,1
8200,When you put it in her butt without tellin her and her head spins all the way around to cuss you out https://t.co/kQt3veftpU,0
7577,Her- so what do you do for fun? Me- https://t.co/Ht22oFLqv2,0
3634,Minnesota here we come! Stopped in Swedesberg Iowa at a Swedish museum and among other treasures saw this trunk used by a wealthy immigrant (according to the size of his trunk) with this lovely saying... good words for today as well ðŸ˜‰,0
5581,I'm picky AF when it comes to girls... Until a girl wants to bring her not so cute friend over for a threesome,1
1158,Watch: Brave Italian cop arrests illegal migrant armed with a knife - Multiculturalism? - Free Speech Time - https://t.co/ZUPJRJuwVJ @ISupport_Israel,1
616,"#BuildThatWall #ReleaseFisaReports, #BuildThatWall, @ReleaseFisaReports, please now Mr President, it will shut the Dems up! @realDonaldTrump. I am tired of the abuse you and #FLOTUS. #ReleaseTheUnredactedFisaReports now! You are our President, you can do it!",1
5941,@SymoneDSanders @RepWilson BS WILSON IS A SKANK WHORE AND A LIAR . DIDDN'T YOU KNOW ALL LIBERALS LIE,1
6927,@deniseob171 I quite liked the look of the air ram?? And dyson.. but you are right they are a bit steep... although others could be false economy....,0
4581,"JOKE, Not laughing! Booker is lying for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ gave him clearance the night before #DemocratsAreDangerous #BuildThatWall",1
5396,That bitch is a Grade A whore! https://t.co/KZI7SHEdNF,1
1312,"because they had a cross on !! The lovely NHS  cannot get 100 Indian Doctors over from India because of Immigration rules ,good  do we want to hire from a land of Rapists and ignorant beliefs sadly we cannot get enough training places here, why dont we use nurse Practitioners#",1
2888,#Democrats Illegal Alien Grand Ma Caught  Sneakin in 31 Pounds of Herion from Mexico Proving Illegal Grand Mas Must be deported too!  #Trump #MAGA  #RedNationRising  Abolish Illegals Keep @ICEgov @FoxNews  #Immigration,1
6672,"@AllStarBacon Honestly, if they are calling you a cunt for not responding to them in time because they have issues, that's pretty fucking shitty. Love ya",0
9020,"beg for your fingers inside my tight little pussy, i promise it's only wet for you. maybe i'll also beg you to choke me, or spa... don't think you've earned any of these things angel. demanding subs sigh only beaten by bratty su...",0
8007,y am i the nastiest skank bitch ever to live i wanna DIE,0
3610,Dhimmi France Outlaws Catcalling After Paris Woman Attacked By Street Rapefugee https://t.co/vOI5zu2ft5,1
280,Many lice you will find in Viennese schools. Some refugees has brought us this as gift. To rescue it will cost 30 Ã¢â€šÂ¬ a person. https://t.co/UAv43Bylfb,1
4813,Thots be like 'OMG she's such a slut' #FirstofAll didn't you fuck the whole football team???,1
1573,The three mothers of the 11 malnourished children found living in a filthy New Mexico compound were arrested and charged Sunday along with two men described as armed Muslim â€œextremistsâ€ after authorities raided the property in search of a 4-year-old boy. https://t.co/ZZmmG3L5wE,0
1709,"@AamAadmiParty @AAPMaharashtra And what AAP have done.Surpassed CONG in appeasement.Pushed Delhi to large slum.iIllegal muslim migrants seen all over.Go&amp;check NZM,Jamia",1
6642,@NamesNotBecky Do you have a tow bar on your ram?,0
3270,Trump Is Not Alone â€” Animated Map Shows 6 Border Walls Being Built Around The World https://t.co/qYyWBGNCtm,0
3215,Spain: Several immigrants from the Aquarius ship have already â€œdisappearedâ€ https://t.co/0lusR3fXh8,0
5022,#didyouknow the male brain is 3.4 times larger than the female brain? #maledominance,1
8021,@Games_And_Yells @themadmetalman @HarlequinsHH You're lying you skank! Don't make me start a cat fight with you!,0
292,"â€œEvery nation, tribe, and tongueâ€ still applies when theyâ€™re on your doorstep instead of you being on theirs. So many have refused to â€œGoâ€ that God started to bring them to us. An anti-immigrant attitude and mindset is anti-God and His will, period.",0
18621,"Indeed, the UNHCR reports that Albania treats asylum-seekers well.And what does that mean exactly ?#Albania #ImmigrationDebate https://t.co/NCetPKyinR via @dwnews",0
6799,"@GreggsOfficial I donâ€™t know how you have the audacity to charge extra to eat in, the place is a shit hole #WestwoodCross thanet",0
4642,American #FamiliesBelongTogether but the #Democrat Socialist Party Keeps allowing Illegals to Kill them  #FamiliesBelongTogetherMarch  #AmericansFirst Not Illegals Breaking #Inmigration laws https://t.co/SAJBNCEijH,1
7801,Life Hack- There are people that use DM's to simply have convo's with friends... And here I thought it was only for nudes & to line up sex,0
4034,"@AbiWilks @aakhtar The very same people who promote the mass bombing of the ME. One would think they might actually realise that many of the immigrants theyâ€™re complaining about. Are fleeing the bombs, they supported being dropped.",0
18902,@Elaine61676401 @Leah49274379 @PattyArquette @SteveScalise Ok sure. You skank ass troll bot. Go take a bath with a toasterno one will miss you when you are gone,1
4521,@SenateMajLdr @SenateGOP @HouseGOP @AnnCoulter @marklevinshow @rushlimbaugh @seanhannity @WilkowMajority @POTUS Republican voters will not forgive you for not building the wall. #BuildThatWall #MAGA2020,1
3593,"Translation:""IOM in Libya seeks to alleviate the suffering of migrants but cannot guarantee acceptable reception conditions in the centres, which are managed by the local authorities. Also in many areas of the country, migrants are victims of serious violence and abuse."" https://t.co/C5DNtDk9Av",0
4951,This bitch Cunt Whore Slut every type of name deserves to fucking die u Wildin for this https://t.co/x6W2qumuQq,1
7428,I started stroking it instead https://t.co/Msr9GptyPL,0
18391,"Sweden: K. Loxbo. â€œVoters' Perceptions of Policy Convergence and the Short-term Opportunities of Anti-immigrant Parties: Examples From Swedenâ€. In: Scandinavian Political Studies 37.3 (2014), pp. 239-262. https://t.co/rppsdqffOH. https://t.co/sIHqX4EIbp",0
2560,Watch: Germany embraces the Sharia and allow refugees to marry child - Free Speech Time - https://t.co/AOOZWTF12m @ISupport_Israel,1
1347,"@PMOIndia No control on Population explosion,rapid demographic changes. Delhi alone has 10 lacs illegal migrants.Everyday u see weird looking characters getting down at Nizamuddin. They have encroached all pavements,side lanes on Lodi Road upto IHC. Filth",1
5865,@LisaBloom It's women like Kathy Griffin that the word cunt is becoming just as popular here as it is in the United Kingdom and Australia.,1
8274,ðŸ“· greeneyjon: Good big gaping cunt on that slut girl. https://t.co/heBnlfXd5y,0
5142,for them niggas who think im pussy gon and show me hoe,1
3862,"In the next two weeks we will have 2 new refugee families arriving in Chicago! We need another Good Neighbor Team to commit to welcome and support them in their first 4 months. If you and a group of your friends or family are ready to serve in this way, emailÃ‚Â Rsheehy@wr.org https://t.co/wq0utsQQcD",0
1762,"The #refugee status of 7 millions of #Palestinians cant be by a zionist conspirator like #JaredKushner. The United Nations for relief work agency #UNRWA was officially established by UN in 1950s to help #Palestinian #refugees,officials its work was tangible for peace process.",0
4312,#Refugees not welcome!!! https://t.co/8o3t2UykjI,1
18250,Immigrant Teens Say Restraint Chairs Were Used To Strap Them Down In Detention Centers   https://t.co/sbcfBKry65 #SmartNews,0
18476,"There are thousands of vulnerable migrant children across Europe. 20,000 unaccompanied and separated children arrived in 2017 alone, according to @UNICEF. And yet the @AlfDubs amendment has never been properly implemented...",0
8738,"@ida_skibenes I dont have Ovaries or a Vagina and I refuse to put women in jeopardy because they do... Pro-choice isnt pro -abortion, its womens right to choose... if you cant get pregnant from rape,STFU.",1
994,"â€˜They knew what they were doing,â€™ immigrant arrested in Bastrop says https://t.co/YZgbrNQ4KG",0
6053,I want a bitch or whore or pig come to me now kik: mishalcoors #bitch #whore #ass #pussy #wine #beer #ÙƒÙŠÙƒ #ÙƒÙƒâ€¦ https://t.co/NtSvUOrgJj,1
7818,"#Men, you want to treat women better? Here's a list to start with. https://t.co/4JAqpeeJkQ #notallmen #feminism #harassment",0
1793,Lies of the Soros-Backed Immigration Lobby https://t.co/nshoymHNhr                         The enemy within...,0
7617,When you're on a first date and they're already too clingy and touchy feely https://t.co/A5eReObkAr,0
5466,"i'd get on yo ass just like some britches, my girl ah woop yo ho she throw dem bitches ðŸ•ºðŸ¾ðŸ•ºðŸ¾",1
7346,Deleted again. Working to get it back again https://t.co/DfJKXgfvcf,0
288,"Netherlands: 1,400 girls per year become sex slaves to â€˜Ëœmigrant backgroundâ€™ men | Cape Fear Caller https://t.co/8w23fYwIVr via @TraddyCath",0
8895,"Me too is about rape and sexual assault, way to make it about yourself you cunt https://t.co/ua0fwGycUV",0
18932,@AnnCoulter Dont worry Ann. No one will ever accuse you of being a hysterical woman or any kind of woman,1
18646,"Russia has said that within the coming months, nearly 900,000 Syrian refugees will be able to go home. https://t.co/lHdkiiDfJK https://t.co/jIf5mqQ0N7",0
6953,@grape_smasher Cause you a pimp and pimps forget,0
3701,Hundreds become US citizens on #IndependenceDay in #Arizona https://t.co/QFkLCVnZsk #LegalImmigration,0
2433,Excellent analysis @CIS_org on latest refugee industry talking point---the Open Borders Industry claims that taking more refugees helps our foreign policy position in the world.Are we thus allowing the UN to dictate our foreign policy? Good question!https://t.co/2IZfr1Ws2d https://t.co/FfOxJlXp6W,0
3002,"'Illegal immigration is not a victimless crime,' ICE acting director says https://t.co/bru5rp7JHl #AgainstAllEnemies #StopTheInvasion",0
4623,Italian ship accused of taking migrants back to #Libya for first time #UnitedNations #spokesman https://t.co/sWCDzLVoGd https://t.co/Nt3dT3wqQ8,0
5862,When it's my birthday but you're the one that's getting spanked,1
7369,Who wore it better? https://t.co/F8xzO79fc3,0
8536,@JustLucy_Now i used a belt to close my whore ass around it and hold it deep in place â™¡â™¡â™¡â™¡ my cunt is throbbing like a massive knot is in me,0
2347,Sebastian Gorka Launches Emotional Tirade Against Col. Macgregor For Questioning Syria Strikes https://t.co/9pBkRNplFA,0
8168,When you see your friends after gettin some new ass https://t.co/Oyk0Q3Ifiz,0
6750,@kirsttmccormick @alys_nettleton I feel like you've filled a hole in my heart alys where have you been all my life,0
